0.117875            1:21.3549624921     2:22.9540216588     3:74.2562301877     4:22.0447289365     5:21.1550035143     6:158.8598161798    7:25.2426483318     8:56.5438563364     9:82.5405749225     10:22.0733838561    11:23.2255198457    12:80.9550350897    13:35.7459786289    14:34.4216534017    15:100.4693953561   16:31.9844420628    17:35.7768784785    18:118.5230476125   19:30.5440938392    20:57.7177926205    21:34.7164214759    22:30.5468312416    23:33.8680669608    24:78.6196867441    
0.076               1:21.6554692944     2:21.6630555        3:99.5543203832     4:22.8415239142     5:23.9712654257     6:156.6126340758    7:24.8930442987     8:68.359664414      9:81.4610700622     10:20               11:23.7972024671    12:117.5219981322   13:33.7101910562    14:34.2111932108    15:84.2670156441    16:32.7396878259    17:32.0188834357    18:106.9357214873   19:29.3918900371    20:94.4125075781    21:33.0176040019    22:29.8714288771    23:31.3202906765    24:80.8433709138    
0.08173             1:22.1632042848     2:22.5733183621     3:106.5600946718    4:20.2221251392     5:20                6:153.2105825301    7:24.6608707713     8:64.63625716       9:81.6422250497     10:22.3798551233    11:22.8122422209    12:91.8820973575    13:30.7320591504    14:31.777875464     15:77.9395022097    16:32.59415822      17:33.0025852943    18:109.1260886644   19:27.9099366091    20:65.6204441808    21:30.6712856354    22:29.2862276063    23:31.8476194787    24:71.6758914503    
0.933135            1:23.4563870095     2:24.805515094      3:127.8971228285    4:22.3371028104     5:21.1138652063     6:231.0998906462    7:93.3343930953     8:103.4795475316    9:97.7432324734     10:22.853823966     11:71.7763623442    12:134.9247582635   13:90.6442677356    14:67.3160063916    15:109.895173455    16:68.2092875237    17:67.7116046335    18:129.7273746013   19:72.4245177729    20:102.3835658975   21:104.5603871128   22:68.0217940138    23:58.0187365823    24:82.7578265669    
0.80899             1:20.4934374818     2:20.7142671109     3:89.7234019941     4:21.687792124      5:21.9049187588     6:226.0153185298    7:87.1164891057     8:77.7864086133     9:88.9409225852     10:23.2310241189    11:42.791703109     12:114.7921481442   13:87.1755871954    14:67.9073768763    15:120.9363908259   16:70.3812115718    17:68.6786476399    18:134.4830829482   19:73.7827694391    20:73.8021072035    21:97.9456723617    22:70.3210052641    23:57.0672106405    24:78.4038934837    
0.73024             1:20.8710515749     2:20                3:126.0807656572    4:20                5:20                6:243.6533853933    7:116.8373391089    8:92.4981094679     9:135.496044576     10:21.7785872532    11:24.5325908364    12:134.4950656689   13:109.913806739    14:95.270534991     15:119.3313385121   16:90.7699112847    17:84.1022774462    18:161.8227448345   19:93.6687661345    20:83.8050209599    21:110.5245701451   22:77.035773466     23:74.4615562113    24:97.4425423303    
0.625705            1:20                2:20                3:133.9961190894    4:20                5:20                6:270.8617689656    7:127.1197345598    8:82.4844324203     9:176.2283703688    10:20               11:20               12:155.5505867823   13:123.3802615293   14:122.5707221594   15:132.9351819169   16:116.6830385451   17:107.3891519129   18:173.6241116167   19:106.8915114475   20:99.6181680153    21:115.0062195395   22:80.4732216168    23:95.3922706898    24:109.0353382011   
0.56452             1:20                2:20                3:112.2363521504    4:20                5:20                6:248.8845280347    7:97.3664250447     8:89.9891136498     9:161.5814765294    10:20               11:20.4748891056    12:128.7729375903   13:82.6211341743    14:74.5049241715    15:123.153371987    16:68.9425031487    17:79.4856307824    18:149.5220582154   19:75.2354793571    20:93.1041755704    21:89.869270652     22:73.5554862433    23:78.6105305376    24:110.3195510795   
0.62795             1:20                2:20                3:152.985041629     4:20                5:20                6:274.0397345797    7:105.313394821     8:112.1642352826    9:199.1471716488    10:20               11:20               12:115.1416325939   13:119.5763494822   14:92.4628303944    15:111.4976731853   16:87.0852390721    17:92.6615598399    18:148.7003103804   19:80.8743914152    20:133.9042907026   21:106.3929276108   22:72.9761399194    23:71.4740540079    24:95.6000054479    
0.421795            1:20                2:20                3:176.3514955026    4:20                5:20                6:277.1269754879    7:110.7012289644    8:104.2968555131    9:184.1988152928    10:20               11:20               12:127.1115483642   13:129.9744164644   14:87.320229811     15:98.2824378428    16:79.3552248198    17:86.759753796     18:140.278631997    19:76.7277199409    20:112.7734679598   21:107.2808649606   22:69.1540177443    23:75.3870829325    24:94.3350549325    
0.481325            1:20                2:20                3:121.7864780635    4:20                5:20                6:223.4991708436    7:116.5736427633    8:115.9858476774    9:169.8470939208    10:20               11:20               12:205.9678864396   13:112.0859955546   14:79.8258043182    15:116.8242879586   16:73.3635463156    17:74.1490240382    18:125.649554991    19:80.5653674292    20:99.1454806568    21:97.7712890706    22:58.4605691473    23:65.2795419721    24:92.5052249217    
0.874815            1:20                2:20                3:110.4775366037    4:20                5:20                6:238.8861768373    7:115.7749022119    8:113.2973741696    9:108.8301833932    10:20               11:79.7345005834    12:144.5246657561   13:86.2444903375    14:73.5554721515    15:112.5525147621   16:67.0902384996    17:68.5887888263    18:131.7618570701   19:76.4566345987    20:103.7093679896   21:91.2892695759    22:56.2966627773    23:61.2640965223    24:88.5012898505    
0.721985            1:25.5906439236     2:23.6860091482     3:149.0264352234    4:22.3085769042     5:21.8728456847     6:210.2143699593    7:122.7526376856    8:87.0798241664     9:120.9697863701    10:20               11:54.4185521757    12:123.9361420882   13:85.8619038571    14:71.9619762572    15:95.3993866235    16:68.2370875922    17:65.4261128223    18:126.7079808206   19:73.6851105638    20:70.4616224005    21:78.4045761461    22:58.4706543819    23:62.7825546586    24:81.9659907218    
0.5281              1:22.0791181162     2:21.1023770202     3:100.8269604295    4:20                5:20                6:205.603968886     7:135.9681604744    8:86.3597726823     9:115.7149540139    10:20               11:53.3795739073    12:153.8807587094   13:100.3540040738   14:85.3715655602    15:134.3971018134   16:84.1573749323    17:85.8181532653    18:147.4894859559   19:94.5289562172    20:90.9697812342    21:86.0827432775    22:63.0772965218    23:66.166349381     24:89.6440097988    
0.88008             1:22.8812322329     2:20.9931106219     3:134.1284029336    4:21.2533428786     5:22.6329387212     6:213.0261414509    7:120.1528159304    8:85.0226813019     9:126.8474907042    10:20               11:21.2186218355    12:159.441095393    13:107.422299091    14:91.2553324297    15:114.6822407629   16:82.597684213     17:76.0181633605    18:148.1076543085   19:94.6414010963    20:78.6261806902    21:92.506699394     22:67.3545963479    23:71.4191895361    24:93.167702102     
0.51489             1:22.4856511079     2:24.4348570336     3:105.4079958264    4:22.5352805998     5:22.1716731254     6:199.1523859481    7:105.6820663041    8:79.7580905159     9:104.9788239547    10:24.0610935928    11:25.6616809126    12:138.8279929547   13:90.0349481996    14:76.4138940623    15:125.5019700924   16:74.207317848     17:74.2121863366    18:143.5753896097   19:77.4107653773    20:79.4772092579    21:80.4808332632    22:63.240901078     23:64.4926882942    24:93.7012788257    
0.56396             1:20.0990195136     2:22.8963036472     3:120.7467298611    4:21.8358934796     5:22.5181132818     6:226.6203736533    7:87.5872479098     8:103.7805348615    9:123.9387117142    10:23.1772257914    11:47.0548465761    12:129.6063875895   13:93.4515738386    14:80.1230666089    15:117.7870279691   16:74.6570462196    17:72.8155357388    18:120.9856244809   19:69.8652748332    20:89.8375422292    21:89.860407058     22:73.1990831473    23:75.2086760505    24:91.5681836567    
0.956215            1:20.5992712229     2:22.9392643827     3:125.0616466624    4:20.9169753791     5:24.9684081658     6:145.7080144747    7:64.1693367205     8:94.1820519994     9:105.7831085493    10:20.4040043976    11:56.1071965516    12:99.1832130659    13:98.5388975425    14:94.7145153044    15:97.2643372705    16:92.4345367927    17:89.4874433982    18:115.0949813136   19:82.2985078364    20:100.9752190506   21:110.6405808482   22:88.9163591649    23:94.8282670444    24:91.2972133897    
0.836145            1:23.0070600561     2:22.5105842213     3:134.8043658559    4:22.1526587214     5:21.1643091382     6:196.4365840914    7:98.1248600169     8:85.9458221798     9:114.1693776551    10:21.5094423195    11:65.4194764968    12:145.6721202846   13:96.2315358887    14:84.5054051488    15:136.7362369832   16:91.9301879469    17:89.8339418766    18:151.9986193253   19:93.1167846852    20:87.6715977254    21:112.0683254606   22:82.9640947068    23:66.598347555     24:96.6149493027    
1.0                 1:20                2:20                3:116.0297198437    4:20                5:20                6:214.1755333475    7:122.771063738     8:94.8363009987     9:148.1785063424    10:20               11:96.3500122998    12:151.8152625696   13:128.0989429184   14:117.7133697766   15:131.2776779864   16:104.7862198585   17:97.9242571855    18:178.6280882018   19:96.788753334     20:98.0490432739    21:124.7620067976   22:84.9675117924    23:79.2684069364    24:108.9420885708   
0.802785            1:20                2:20                3:126.3624146598    4:20                5:20                6:245.6205136055    7:130.7221511317    8:86.8417299426     9:152.6207542526    10:20               11:48.9869921505    12:129.4254923661   13:123.5067113664   14:109.6886180707   15:127.3897375441   16:102.438821233    17:100.2299005758   18:166.9877261006   19:103.8508144255   20:113.2100761192   21:125.3111293817   22:85.3095861584    23:81.201641578     24:104.189547603    
0.961655            1:20                2:20                3:159.833780276     4:20                5:20                6:289.5984835512    7:114.7479671263    8:78.5491788442     9:189.3377316837    10:20               11:36.2944305093    12:120.0453086771   13:144.3405383082   14:146.3802697459   15:138.6387608402   16:121.8183917576   17:122.8901695881   18:171.960271431    19:104.7751659559   20:125.0584183916   21:113.4119282914   22:90.2703778671    23:87.71257803      24:108.995341855    
0.968065            1:20                2:20                3:139.11624468      4:20                5:20                6:203.9633693256    7:119.1822150556    8:79.1981129364     9:204.8502050038    10:20               11:42.6090082865    12:206.8226429928   13:135.3954893788   14:118.2415063741   15:117.2198166948   16:127.2172872525   17:117.627235651    18:157.9293464403   19:111.767577754    20:109.0764141827   21:129.6890754464   22:83.1365386087    23:83.356186449     24:126.0068375377   
0.988585            1:20                2:20                3:105.0520192291    4:20                5:20                6:162.9438656656    7:156.8624364243    8:76.0283033175     9:202.480947459     10:20               11:48.6054846389    12:198.7002018834   13:114.3572330694   14:106.3688315312   15:116.8129059503   16:99.7593509161    17:110.4480763747   18:164.751760792    19:105.7629781019   20:125.0796266602   21:111.9008256833   22:89.1836289779    23:76.2986037603    24:108.9719993439   
1.0                 1:20                2:20                3:119.1490476415    4:20                5:20                6:232.5702392058    7:126.4530319126    8:88.2412363581     9:200.9353318764    10:20               11:29.1223413896    12:100.0896171402   13:142.1861145959   14:114.0865204164   15:113.3067725174   16:105.6570688522   17:107.3500487059   18:151.6701007781   19:104.6014323432   20:129.9442752208   21:129.9628161705   22:89.6350742123    23:85.429743855     24:102.6640957363   
0.945455            1:20                2:20                3:119.2434070102    4:20                5:20                6:198.0282245589    7:139.5065159464    8:96.3671699638     9:209.8359191617    10:20               11:46.506575645     12:158.7001427141   13:150.8546097015   14:116.9781696996   15:117.8828629787   16:104.7738808782   17:106.6949871189   18:150.0240621453   19:105.5869232446   20:132.7292169844   21:138.9991878057   22:90.5647830326    23:87.9911382564    24:105.1367643923   
1.0                 1:20                2:20                3:127.6729401017    4:20                5:20                6:213.0710065928    7:116.2060396051    8:64.8431350027     9:145.378198853     10:20               11:26.5081587399    12:85.8651419429    13:122.6094416478   14:101.3214784271   15:110.2391745868   16:89.8692602104    17:88.266388415     18:142.6238359264   19:90.3498745578    20:96.4229732026    21:102.9362994826   22:79.3732284828    23:76.8351414882    24:99.932315842     
0.995315            1:20                2:20                3:147.7488615737    4:20                5:20                6:243.9344856447    7:134.4849796278    8:72.7925107628     9:133.2211986679    10:20               11:25.084469554     12:96.300505313     13:122.3675895881   14:99.3258793657    15:124.4207125762   16:91.2469422473    17:80.3547286163    18:145.5198612716   19:92.9995676837    20:83.9240355125    21:100.4153773456   22:74.8558137462    23:73.8196279557    24:97.8107975705    
0.961805            1:20.6056426938     2:20.7279220614     3:149.7966078809    4:20                5:20                6:289.362022602     7:115.3776735882    8:95.0015159735     9:129.142998306     10:20               11:42.5543373335    12:121.0392820155   13:110.2240371115   14:90.4526446368    15:135.6467035133   16:90.0633151468    17:82.5066044033    18:138.3349595234   19:88.3201412358    20:84.0094703686    21:98.8915956204    22:68.5142736761    23:70.6821833713    24:95.2280016039    
0.94617             1:24.0155088935     2:24.3397958615     3:128.2491454223    4:22.7494379287     5:21.7564966265     6:237.3504532169    7:119.8016390102    8:95.1784023971     9:126.1104216524    10:22.2520132564    11:35.9145784433    12:134.6866625175   13:106.3459964858   14:87.3219511582    15:126.244524427    16:83.7610237268    17:84.2347032003    18:146.7990711127   19:92.5247176615    20:81.7162494279    21:94.210087604     22:68.5154888963    23:70.4654062051    24:95.625893071     
0.65564             1:22.2927155638     2:22.2245354085     3:110.3668008693    4:21.6734177373     5:22.2248641886     6:182.0560385146    7:128.5360337125    8:119.3477095698    9:124.3817802512    10:21.3000390037    11:59.8756346834    12:119.2578763294   13:100.0496127804   14:77.0267600056    15:116.3735373092   16:73.0113952136    17:74.8857665559    18:137.0465492771   19:91.6217029463    20:105.767102406    21:99.8056280549    22:66.2147484668    23:69.8272295846    24:84.1774126775    
