0 1:4.27669        2:0.18438        3:0.32074        4:0.259361       5:0.00457838     6:0.266667       7:0              8:0.96           9:0              10:0.226667       11:0.0133333      12:0.246667       13:0.00666666     14:0.16           15:0              16:0.18           17:0.00666667     18:2              19:1.04           20:0.92314        21:0.00374714     22:0.127509       23:5.82933e-05    24:0.51763        
0 1:1.16121        2:1.10091        3:1.94495        4:0.429136       5:0.00197533     6:0.333333       7:0.0222222      8:1.24444        9:0              10:0.311111       11:0              12:0.366667       13:0.0111111      14:0.188889       15:0.0111111      16:0.4            17:0              18:2              19:2.31111        20:0.916957       21:0.00230598     22:0.129751       23:0              24:0.2046         
0 1:20.2671        2:2.22448        3:8.81071        4:0.688468       5:0.0848649      6:0.416667       7:0.0833333      8:1.16667        9:0.166667       10:0              11:0              12:0.625          13:0.0416667      14:0.541667       15:0.0416667      16:0              17:0              18:2              19:3.08333        20:0.79016        21:0.0533181      22:0.321617       23:0.0283834      24:0.70407        
0 1:9.7898         2:0.986704       3:1.55455        4:0.269083       5:0.0323373      6:0.563319       7:0.318119       8:1.21397        9:0.640985       10:0.281659       11:0.0871997      12:0.69214        13:0.323505       14:0.934498       15:0.573093       16:0.279476       17:0.200136       18:4              19:4.41485        20:0.880201       21:0.0519494      22:0.0608742      23:0.0160571      24:1.11884        
0 1:18.297         2:4.10997        3:1.0278         4:0.367404       5:0.0266343      6:0.567164       7:0.253731       8:1.61194        9:0              10:0.537313       11:0.0597015      12:0.876866       13:0.130597       14:2.31716        15:0.533582       16:0.873134       17:0.0373134      18:2              19:6.04478        20:0.88691        21:0.0138268      22:0.065703       23:0.00227781     24:0.742924       
1 1:3.406          2:2.16629        3:7.08982        4:0.266242       5:0.0284544      6:0.452381       7:0.136941       8:1.60476        9:0.526034       10:0.409524       11:0.177919       12:0.685714       13:0.26573        14:1.07857        15:0.596147       16:0.664286       17:0.338154       18:4              19:4.2            20:0.925093       21:0.0878434      22:0.0863111      23:0.0276317      24:0.633416       
0 1:6.30356        2:2.41187        3:0.407139       4:0.654852       5:0.0986275      6:0.766667       7:0.433333       8:2.83333        9:1.03333        10:0.2            11:0              12:1.11667        13:0.583333       14:3.28333        15:1.61667        16:0.0333333      17:0              18:2              19:7.1            20:0.773952       21:0.0476073      22:0.15239        23:0.0301737      24:0.522046       
1 1:7.0381         2:0.442154       3:0.683883       4:0.201657       5:0.0723293      6:0.427586       7:0.110345       8:2.12414        9:0.840588       10:0.427586       11:0.248276       12:0.868966       13:0.264777       14:1.90345        15:1.06448        16:1.10345        17:0.609477       18:5              19:8.2069         20:0.762019       21:0.0298281      22:0.453154       23:0.218335       24:0.820351       
1 1:3.64399        2:3.94413        3:2.65965        4:0.136509       5:0.0163304      6:0.347619       7:0.0887045      8:1.35714        9:0.395983       10:0.290476       11:0.108065       12:0.466667       13:0.249716       14:0.52381        15:0.315654       16:0.457143       17:0.250713       18:12             19:8.25714        20:0.832871       21:0.068107       22:0.490213       23:0.0998371      24:0.420815       
1 1:10.9269        2:0.570387       3:1.09752        4:0.261398       5:0.0395913      6:0.363636       7:0.0642824      8:1.27273        9:0.401444       10:0.227273       11:0.0454545      12:0.522727       13:0.216804       14:0.522727       15:0.514761       16:0.409091       17:0.251031       18:4              19:2.81818        20:0.75563        21:0.0148209      22:0.424702       23:0.122334       24:7.15828e+08    
1 1:4.38068        2:0.500398       3:0.696667       4:0.126696       5:0.0222621      6:0.448485       7:0.0984732      8:1.78182        9:0.393893       10:0.30303        11:0.0766613      12:0.575758       13:0.26487        14:1.21818        15:0.207659       16:0.557576       17:0.317011       18:5              19:3.54545        20:0.766904       21:0.0206605      22:0.600575       23:0.0455319      24:0.350669       
0 1:8.76214        2:0.633263       3:2.29695        4:0.422488       5:0.00151007     6:0.326797       7:0              8:1.28105        9:0.0130719      10:0.300654       11:0              12:0.205882       13:0.00980392     14:1.79085        15:0.0326797      16:0.205882       17:0.0228758      18:2              19:3.77778        20:0.992315       21:0.000247002    22:0.0395682      23:0.000386627    24:0.236297       
1 1:16.6463        2:0.709222       3:2.52314        4:0.0969152      5:0.00809743     6:0.427119       7:0.136606       8:1.48475        9:0.383755       10:0.332203       11:0.0894299      12:0.586441       13:0.32736        14:0.783051       15:0.381021       16:0.542373       17:0.40833        18:5              19:3.16949        20:0.849853       21:0.0635073      22:0.408439       23:0.0584943      24:0.439387       
1 1:11.7887        2:1.36335        3:0.841844       4:0.246714       5:0.00146253     6:0.386667       7:0.0653197      8:1.46667        9:0.168655       10:0.28           11:0.0266667      12:1.08           13:0.146969       14:1.43333        15:0.387011       16:0.633333       17:0.141421       18:5              19:4.76667        20:0.89205        21:0.0352283      22:0.305317       23:0.0403579      24:0.136787       
0 1:0.200615       2:0.0391655      3:0.182911       4:0.667398       5:0.00879294     6:0.36           7:0.04           8:1.28           9:0              10:0.24           11:0              12:0.6            13:0              14:0.56           15:0              16:0.44           17:0              18:2              19:2.48           20:0.899849       21:0.0248494      22:0.165254       23:1.19731e-05    24:0.114271       
1 1:14.2218        2:0.480428       3:0.72578        4:0.140287       5:0.0155586      6:0.363184       7:0.157406       8:1.12935        9:0.421948       10:0.233831       11:0.0631272      12:0.373134       13:0.307453       14:0.462687       15:0.387006       16:0.149254       17:0.0192686      18:6              19:4.1194         20:0.833347       21:0.0516288      22:0.285337       23:0.0276259      24:0.542786       
1 1:0.464642       2:0.2015         3:0.230034       4:0.138106       5:0.0117371      6:0.56338        7:0.140845       8:1.32394        9:0.028169       10:0.394366       11:0.084507       12:0.647887       13:0              14:0.105634       15:0.00704225     16:0.401408       17:0.274648       18:2              19:1.29577        20:0.936948       21:0.00981617     22:0.252909       23:0.0301369      24:0.300115       
0 1:9.75556        2:0.800946       3:1.47224        4:0.286512       5:0.0379036      6:0.238727       7:0.064101       8:0.907162       9:0.338776       10:0.190981       11:0.146057       12:0.35809        13:0.195784       14:0.432361       15:0.449725       16:0.440318       17:0.428593       18:13             19:10.1379        20:0.821843       21:0.0701116      22:0.347318       23:0.0558989      24:1.78957e+08    
1 1:1.07142        2:0.413147       3:0.570847       4:0.11979        5:0.00267332     6:0.347826       7:0              8:1.30435        9:0              10:0.434783       11:0.115942       12:0.137681       13:0.0217391      14:0.057971       15:0.0144928      16:0.253623       17:0.123188       18:2              19:0.898551       20:0.88447        21:0.025618       22:0.296437       23:0.00871034     24:0.400124       
0 1:4.85804        2:0.479735       3:1.15233        4:0.260648       5:0.0172327      6:0.266129       7:0.318421       8:0.75           9:0.405397       10:0.112903       11:0.0703048      12:0.483871       13:0.383383       14:0.395161       15:0.41208        16:0.193548       17:0.0912396      18:8              19:8.03226        20:0.859835       21:0.0432692      22:0.367295       23:0.0386869      24:0.560278       
0 1:13.0029        2:0.242554       3:0.393095       4:0.646643       5:0.00857269     6:0.333333       7:0.136083       8:1.72222        9:0.566558       10:0.111111       11:0.0785674      12:0.805556       13:0.257601       14:0.75           15:0.245327       16:0.277778       17:0.171234       18:3              19:5.08333        20:0.785002       21:0.0317521      22:0.401066       23:0.0297212      24:0.339857       
0 1:1.40805        2:0.280678       3:0.232204       4:0.802311       5:0.00981063     6:0.6            7:0.2            8:1.6            9:0.4            10:0.3            11:0.1            12:1.2            13:0.4            14:0.5            15:0.4            16:0.8            17:0.1            18:2              19:6.2            20:0.802632       21:0.0131579      22:0.391948       23:0.000644118    24:0.474307       
0 1:2.90081        2:0.516808       3:0.132103       4:0.408116       5:0.00314496     6:0.315789       7:0.105263       8:0.947368       9:0.315789       10:0.157895       11:0.0526316      12:0.421053       13:0              14:0.131579       15:0.0789474      16:0.289474       17:0.0789474      18:2              19:1.26316        20:0.810702       21:0.0414716      22:0.377367       23:0.0288826      24:0.247214       
0 1:2.14377        2:0.582234       3:0.524319       4:0.418419       5:0.007267       6:0.259259       7:0.0523783      8:0.925926       9:0.29163        10:0.148148       11:0.0523783      12:0.407407       13:0.0261891      14:0.185185       15:0.145815       16:0.259259       17:0.104757       18:3              19:1.5            20:0.800996       21:0.0295804      22:0.388257       23:0.0208409      24:0.283835       
0 1:0.0258713      2:0.234459       3:1.27792        4:0.395123       5:0.000528783    6:0.2            7:0              8:0.75           9:0.05           10:0.1            11:0              12:0.375          13:0.025          14:0.275          15:0.025          16:0.15           17:0              18:2              19:0.9            20:0.789488       21:0.0487472      22:0.394732       23:0.00232688     24:0.873373       
0 1:1.93166        2:0.48027        3:1.06855        4:0.845386       5:0.00256738     6:0.444444       7:0              8:1.33333        9:0              10:0.222222       11:0              12:0.833333       13:0.0555556      14:0.166667       15:0.0555556      16:0.777778       17:0              18:2              19:2.88889        20:0.848643       21:0.00381571     22:0.408955       23:0.00895523     24:0.0774755      
0 1:3.07977        2:0.381905       3:0.945858       4:0.728791       5:0.0173626      6:0.4            7:0              8:1.2            9:0              10:0.2            11:0              12:0.8            13:0              14:0.3            15:0.2            16:0.6            17:0.1            18:2              19:2.7            20:0.834846       21:0.00725955     22:0.410428       23:0.0013369      24:0.255672       
1 1:0.20066        2:0.0615667      3:0.0740263      4:0.147635       5:0.00840986     6:0.278986       7:0.100343       8:1.19203        9:0.353943       10:0.297101       11:0.120168       12:0.405797       13:0.211391       14:0.576087       15:0.336995       16:0.456522       17:0.187288       18:8              19:5.04348        20:0.941559       21:0.0312167      22:0.202861       23:0.0369361      24:0.411473       
0 1:6.75469        2:1.78654        3:6.61845        4:0.484848       5:0.030303       6:0.181818       7:0.181818       8:1.81818        9:0.181818       10:0.181818       11:0              12:1.22727        13:1.13636        14:2.81818        15:1              16:0.318182       17:0.136364       18:2              19:14.2727        20:0.727996       21:0.0262415      22:0.505194       23:0.032221       24:0.768621       
0 1:0.335472       2:0.0349655      3:0.039711       4:0.456258       5:0.104707       6:0.568493       7:0.40411        8:0.90411        9:0.0821918      10:0.410959       11:0.178082       12:0.267123       13:0.267123       14:1.93151        15:0.0547945      16:0.315068       17:0.0684932      18:2              19:8.76712        20:0.984424       21:0.00411934     22:0.121745       23:0.0182897      24:0.808183       
1 1:1.0084         2:0.11423        3:0.823801       4:0.184426       5:0.0166638      6:0.677419       7:0.225037       8:3              9:1.23455        10:0.473118       11:0.129925       12:0.715054       13:0.258176       14:0.892473       15:0.122363       16:0.639785       17:0.300979       18:3              19:3.06452        20:0.96822        21:0.00809402     22:0.211113       23:0.0160604      24:0.420089       
1 1:1.24964        2:0.587738       3:0.57227        4:0.163537       5:0.0113664      6:0.397321       7:0.0940683      8:1.77232        9:0.674949       10:0.40625        11:0.119289       12:0.549107       13:0.352113       14:0.888393       15:0.646258       16:0.629464       17:0.270854       18:7              19:5.75           20:0.972577       21:0.00499558     22:0.209679       23:0.028302       24:0.342924       
1 1:0.641127       2:0.319363       3:0.385767       4:0.159292       5:0.00684099     6:0.325275       7:0.0489474      8:1.37143        9:0.226619       10:0.364835       11:0.121338       12:0.712088       13:0.357101       14:0.569231       15:0.360707       16:0.331868       17:0.245171       18:7              19:5.30769        20:0.962121       21:0.0108826      22:0.211293       23:0.036278       24:0.238992       
1 1:2.00625        2:0.633566       3:1.21425        4:0.175352       5:0.00669502     6:0.393333       7:0.12           8:1.53333        9:0.418463       10:0.453333       11:0.139204       12:0.526667       13:0.288598       14:0.74           15:0.253553       16:0.593333       17:0.269691       18:5              19:4.81667        20:0.960343       21:0.025508       22:0.177551       23:0.0433611      24:0.180343       
0 1:2.79907        2:0.0903091      3:1.06142        4:0.374233       5:0.0721495      6:0.416667       7:0.0833333      8:1.58333        9:0.25           10:0.638889       11:0.416667       12:1.19444        13:0.583333       14:1.20833        15:0.819445       16:0.708333       17:0.569444       18:2              19:7.25           20:0.764041       21:0.0454264      22:0.223593       23:0.0227122      24:0.763451       
0 1:2.12989        2:0.215218       3:0.150002       4:0.272736       5:0.0326828      6:0.344828       7:0.0689655      8:1.24138        9:0.137931       10:0.137931       11:0.0689655      12:0.344828       13:0.103448       14:0.344828       15:0.0344828      16:0.0689655      17:0              18:2              19:1.37931        20:0.80415        21:0.0867589      22:0.414312       23:0.0773551      24:0.603162       
0 1:5.90305        2:2.02174        3:2.96273        4:0.233673       5:0.0208727      6:0.24           7:0              8:1.04           9:0.24           10:0.2            11:0.04           12:0.28           13:0.12           14:0.34           15:0.02           16:0.22           17:0.02           18:2              19:0.68           20:0.801012       21:0.0350541      22:0.481544       23:0.0677513      24:0.597461       
1 1:3.8675         2:0.460023       3:1.07728        4:0.142575       5:0.0101491      6:0.314286       7:0.058554       8:1.48571        9:0.41679        10:0.285714       11:0.125194       12:0.557143       13:0.256905       14:0.968571       15:0.461665       16:0.502857       17:0.252077       18:10             19:7.17143        20:0.852452       21:0.0494937      22:0.495212       23:0.0346817      24:0.274395       
0 1:0.262888       2:0.805498       3:1.06137        4:0.38355        5:0.0243241      6:0.261905       7:0.0336717      8:1.14286        9:0.46657        10:0.190476       11:0.0336718      12:0.452381       13:0.0937382      14:0.77381        15:0.44829        16:0.488095       17:0.170865       18:3              19:6.10714        20:0.874655       21:0.079368       22:0.253802       23:0.0361441      24:0.511648       
1 1:7.48513        2:0.615679       3:1.75251        4:0.144581       5:0.0203608      6:0.323232       7:0.122676       8:1.56566        9:0.539057       10:0.308081       11:0.14285        12:0.441919       13:0.256086       14:0.684343       15:0.328089       16:0.414141       17:0.227048       18:11             19:7.88889        20:0.840037       21:0.0574464      22:0.483769       23:0.0818137      24:0.466724       
1 1:6.98792        2:0.685206       3:2.13519        4:0.15154        5:0.0116151      6:0.326923       7:0.101532       8:1.28365        9:0.342866       10:0.230769       11:0.0666173      12:0.504808       13:0.272113       14:0.697115       15:0.561081       16:0.466346       17:0.275846       18:13             19:9.78125        20:0.843358       21:0.0615363      22:0.510588       23:0.0656187      24:0.364422       
0 1:14.4326        2:0.197708       3:1.25082        4:0.226127       5:0.0118411      6:0.227273       7:0.0454545      8:1              9:0.0909091      10:0.0909091      11:0.0909091      12:0.272727       13:0.0454545      14:0.659091       15:0.204545       16:0.136364       17:0.136364       18:2              19:2.04545        20:0.820034       21:0.0831918      22:0.597631       23:0.0829248      24:0.797721       
1 1:2.84016        2:0.336876       3:0.494581       4:0.206046       5:0.0123459      6:0.596491       7:0.200799       8:2.07895        9:0.701371       10:0.530702       11:0.121942       12:1.01535        13:0.274263       14:0.629386       15:0.365308       16:1.07018        17:0.248224       18:6              19:6.51316        20:0.945838       21:0.0655786      22:0.176958       23:0.0456786      24:0.204217       
0 1:16.0467        2:0.658239       3:3.89647        4:0.214869       5:0.0318447      6:0.4            7:0.216025       8:1.36667        9:0.124722       10:0.133333       11:0.124722       12:0.383333       13:0.117851       14:1.03333        15:0.265623       16:0.15           17:0.0707107      18:3              19:3.65           20:0.796296       21:0.0682427      22:0.696225       23:0.0795728      24:0.662739       
0 1:10.4704        2:3.27377        3:0.220903       4:0.477576       5:0.0547534      6:0.362869       7:0.106074       8:1.22363        9:0.131277       10:0.270042       11:0.0430297      12:0.620253       13:0.219977       14:0.561181       15:0.398461       16:0.49789        17:0.110513       18:3              19:2.75949        20:0.963786       21:0.019759       22:0.0750313      23:0.012681       24:0.667799       
0 1:0.243507       2:0.371712       3:0.205753       4:0.212337       5:0.0228632      6:0.28           7:0.12           8:1.04           9:0.24           10:0.16           11:0              12:0.96           13:0.24           14:4.88           15:0.84           16:0.48           17:0.04           18:2              19:16.44          20:0.902881       21:0.00658435     22:0.470951       23:0.0347094      24:0.679963       
0 1:8.76341        2:3.41515        3:2.08443        4:0.0987439      5:0.0111926      6:0.44186        7:0.162791       8:2.32558        9:1.48837        10:0.395349       11:0.302326       12:0.72093        13:0.302326       14:1.17442        15:0.709302       16:0.616279       17:0.569767       18:2              19:1.4186         20:0.813651       21:0.0489448      22:0.638958       23:0.000862896    24:0.825964       
1 1:20.0506        2:9.78911        3:13.37          4:0.127589       5:0.0262525      6:0.308108       7:0.187327       8:1.09189        9:0.572973       10:0.232432       11:0.136854       12:0.427027       13:0.45911        14:0.5            15:0.422219       16:0.278378       17:0.233764       18:10             19:5.18919        20:0.846862       21:0.047866       22:0.610523       23:0.0832527      24:2.38609e+08    
0 1:16.9325        2:6.75785        3:3.61836        4:0.440773       5:0.0804493      6:0.447368       7:0.236842       8:1.21053        9:0.0526316      10:0.421053       11:0              12:0.763158       13:0.447368       14:0.973684       15:0.5            16:0.578947       17:0.105263       18:2              19:1.84211        20:0.852476       21:0.0372582      22:0.356898       23:0.0467716      24:0.912101       
0 1:2.39183        2:0.6534         3:3.65392        4:0.316667       5:0.0448718      6:0.307692       7:0.0769231      8:1.46154        9:0.307692       10:0.230769       11:0.0769231      12:0.365385       13:0.134615       14:1.25           15:0.211538       16:0.153846       17:0.0384615      18:2              19:1.53846        20:0.756698       21:0.00159591     22:0.381922       23:0.0307767      24:0.729583       
0 1:5.85346        2:0.227859       3:1.33913        4:0.647868       5:0.062009       6:0.333333       7:0.111111       8:1              9:0.111111       10:0.111111       11:0.111111       12:1.66667        13:0.333333       14:2.44444        15:0.222222       16:0.555556       17:0.555556       18:2              19:5.77778        20:0.885154       21:0.0196078      22:0.468438       23:0.0388084      24:0.879735       
1 1:2.73203        2:1.92869        3:0.609932       4:0.191071       5:0.00892857     6:0.6            7:0.1            8:1.9            9:0.4            10:0.4            11:0.2            12:0.45           13:0              14:0.5            15:0.2            16:0.4            17:0.05           18:2              19:1.6            20:0.896902       21:0.0173838      22:0.773062       23:0.00113186     24:0.216719       
0 1:4.66138        2:0.663303       3:0.6012         4:0.285088       5:0.0394737      6:0.368421       7:0.0526316      8:1.47368        9:0.210526       10:0.263158       11:0.0526316      12:0.131579       13:0.0263158      14:0.473684       15:0.368421       16:0.289474       17:0.131579       18:2              19:2.15789        20:0.805556       21:0.00925925     22:0.591667       23:0.00833336     24:0.797743       
0 1:0.186428       2:0.280304       3:0.579384       4:0.64822        5:0.00339267     6:0.4            7:0              8:1.4            9:0.2            10:0.2            11:0.2            12:0.85           13:0.15           14:1.05           15:0.05           16:0.3            17:0.2            18:2              19:2.7            20:0.891972       21:0.029903       22:0.422266       23:0.0019763      24:0.218615       
1 1:6.24065        2:2.0148         3:2.70718        4:0.136763       5:0.0134037      6:0.279123       7:0.0599769      8:1.11534        9:0.254225       10:0.257209       11:0.0801096      12:0.474048       13:0.183998       14:0.707036       15:0.416202       16:0.410611       17:0.152472       18:17             19:11.598         20:0.955975       21:0.0164668      22:0.140207       23:0.027843       24:0.37679        
1 1:1.839          2:0.520973       3:0.388933       4:0.142765       5:0.0109252      6:0.284722       7:0.0428084      8:1.20486        9:0.182581       10:0.267361       11:0.04567        12:0.493056       13:0.162231       14:0.614583       15:0.364137       16:0.361111       17:0.233828       18:6              19:3.73958        20:0.964149       21:0.011113       22:0.145301       23:0.0337189      24:0.332973       
0 1:25.5752        2:2.82986        3:4.40368        4:0.158553       5:0.0302284      6:0.486188       7:0.33406        8:1.72007        9:0.603894       10:0.313076       11:0.140592       12:0.281768       13:0.31149        14:0.975138       15:0.677937       16:0.38582        17:0.345608       18:6              19:3.69613        20:0.8124         21:0.0848559      22:0.107678       23:0.0228881      24:0.951269       
0 1:9.49489        2:0.0442657      3:2.65507        4:0.0883802      5:0.00706657     6:0.0462329      7:0.0462329      8:0.171233       9:0.171233       10:0.109589       11:0.0205479      12:0.0342466      13:0.0342466      14:0.010274       15:0.010274       16:0.116438       17:0.0205479      18:2              19:0.373288       20:0.944886       21:0.0344077      22:0.0530508      23:0.0451342      24:0.693225       
0 1:20.2891        2:2.28438        3:3.90853        4:0.238752       5:0.0216785      6:0.213504       7:0.0279739      8:1.12409        9:0.666596       10:0.186131       11:0.0260636      12:0.728102       13:0.29299        14:1.14234        15:0.916582       16:0.344891       17:0.262641       18:4              19:4.17518        20:0.861337       21:0.0760684      22:0.104127       23:0.0257256      24:7.15828e+08    
0 1:5.80723        2:0.320728       3:0.72374        4:0.615134       5:0.0733452      6:0.354839       7:0.0967742      8:1.93548        9:0.580645       10:0.451613       11:0              12:0.903226       13:0.741935       14:0.483871       15:0.0322581      16:1.3871         17:0.580645       18:2              19:4.12903        20:0.798421       21:0.0164662      22:0.151955       23:0.018415       24:0.695949       
0 1:1.83489        2:0.0974045      3:0.333015       4:0.185571       5:0.000385799    6:0.320988       7:0.0246914      8:1.25926        9:0.0740741      10:0.296296       11:0              12:0.209877       13:0.037037       14:0.0925926      15:0.0185185      16:0.216049       17:0.00617284     18:2              19:0.975309       20:0.870523       21:0.0255446      22:0.156806       23:0.000741355    24:0.156076       
1 1:4.47632        2:0.497537       3:2.02138        4:0.157563       5:0.0106835      6:0.421875       7:0.101262       8:1.70703        9:0.565517       10:0.378906       11:0.10298        12:0.707031       13:0.237704       14:0.542969       15:0.164202       16:0.59375        17:0.330996       18:8              19:6              20:0.902352       21:0.0375788      22:0.288317       23:0.0394513      24:0.22466        
1 1:8.05671        2:0.502795       3:2.91           4:0.173167       5:0.015253       6:0.505855       7:0.0957613      8:1.92974        9:0.612993       10:0.421546       11:0.0917842      12:0.887588       13:0.211656       14:0.559719       15:0.252515       16:0.618267       17:0.236058       18:7              19:5.85246        20:0.917965       21:0.0282279      22:0.290578       23:0.0356769      24:0.327099       
1 1:5.04892        2:0.667915       3:2.34696        4:0.13787        5:0.0147817      6:0.354938       7:0.105391       8:1.1142         9:0.257748       10:0.283951       11:0.0895594      12:0.479938       13:0.251207       14:0.487654       15:0.262091       16:0.458333       17:0.241274       18:9              19:4.93056        20:0.86808        21:0.0756932      22:0.304239       23:0.0536588      24:2.68435e+08    
1 1:1.5778         2:0.524033       3:0.299873       4:0.151498       5:0.00842056     6:0.426374       7:0.145653       8:1.23077        9:0.324383       10:0.347253       11:0.106225       12:0.626374       13:0.32268        14:0.340659       15:0.374633       16:0.553846       17:0.276434       18:7              19:4.69231        20:0.910877       21:0.0351948      22:0.306501       23:0.035934       24:0.3297         
0 1:15.7481        2:0.284031       3:1.86368        4:0.144358       5:0.00997468     6:0.27957        7:0.0464569      8:1.11111        9:0.15738        10:0.265233       11:0.0405509      12:0.200717       13:0.0986803      14:0.154122       15:0.0767059      16:0.125448       17:0.0220947      18:3              19:0.623656       20:0.793989       21:0.0170746      22:0.189541       23:0.0184677      24:0.364903       
0 1:8.24076        2:4.46937        3:2.10338        4:0.278812       5:0.0184856      6:0.304348       7:0.0434783      8:1.13043        9:0.217391       10:0.26087        11:0.0434783      12:0.282609       13:0.0434783      14:0.271739       15:0.206522       16:0.293478       17:0.0326087      18:2              19:0.826087       20:0.841349       21:0.0381686      22:0.204069       23:0.0163612      24:0.455738       
0 1:0.181938       2:0.795498       3:1.06253        4:0.245262       5:0.00374119     6:0.266667       7:0.0888889      8:0.977778       9:0.355556       10:0.222222       11:0.0888889      12:0.255556       13:0.0111111      14:0.0888889      15:0.0666667      16:0.233333       17:0.0111111      18:2              19:0.844444       20:0.878069       21:0.033848       22:0.23618        23:0.0209627      24:0.27542        
0 1:5.94705        2:1.35513        3:3.19056        4:0.364491       5:0.0329118      6:0.285714       7:0              8:0.971429       9:0.171429       10:0.171429       11:0              12:0.342857       13:0.171429       14:0.585714       15:0.214286       16:0.471429       17:0.242857       18:2              19:1.62857        20:0.774519       21:0.0120666      22:0.218116       23:0.0131156      24:0.634743       
0 1:0.196449       2:4.63257        3:0.19706        4:0.483808       5:0.0177797      6:0.321429       7:0.0357143      8:1.21429        9:0.0714286      10:0.25           11:0.0357143      12:0.464286       13:0.178571       14:0.25           15:0.107143       16:0.535714       17:0.0357143      18:2              19:1.82143        20:0.869301       21:0.022915       22:0.200614       23:0.00479148     24:0.341999       
0 1:4.73642        2:0.137974       3:0.532463       4:0.57436        5:0.00519884     6:0.380952       7:0              8:1.28571        9:0.047619       10:0.285714       11:0              12:0.666667       13:0              14:0.142857       15:0              16:0.571429       17:0.047619       18:2              19:1.61905        20:0.773409       21:0.0415909      22:0.235266       23:0.00945964     24:0.1106         
0 1:3.86777        2:0.238869       3:0.362503       4:0.562081       5:0.0496153      6:0.368421       7:0.0526316      8:1.05263        9:0.210526       10:0.157895       11:0.0526316      12:0.657895       13:0.131579       14:0.263158       15:0.157895       16:0.447368       17:0.236842       18:2              19:1.73684        20:0.787829       21:0.075185       22:0.275172       23:0.0462565      24:0.497371       
0 1:10.4272        2:4.39417        3:3.55991        4:0.635888       5:0.0447837      6:0.352941       7:0              8:1.23529        9:0.294118       10:0.176471       11:0.0588235      12:0.647059       13:0.0588235      14:1.29412        15:0.470588       16:0.294118       17:0.0588235      18:2              19:4.41176        20:0.805208       21:0.0469661      22:0.260122       23:0.0277568      24:0.679671       
1 1:4.5247         2:1.49358        3:3.81979        4:0.226364       5:0.0155866      6:0.551546       7:0.118781       8:2.54639        9:0.533399       10:0.582474       11:0.183479       12:0.876289       13:0.250093       14:1.47423        15:0.434888       16:1.01546        17:0.286674       18:4              19:5.82474        20:0.917436       21:0.0564075      22:0.0931688      23:0.0121336      24:0.359088       
1 1:7.68374        2:0.880113       3:1.88605        4:0.0956228      5:0.0121947      6:0.312727       7:0.153976       8:1.30182        9:0.815822       10:0.277818       11:0.0802245      12:0.268364       13:0.180323       14:0.466182       15:0.306973       16:0.372364       17:0.203971       18:11             19:5.92           20:0.898686       21:0.0607601      22:0.174179       23:0.0449896      24:0.449213       
1 1:9.50858        2:1.40679        3:2.43665        4:0.103769       5:0.0170098      6:0.317681       7:0.108417       8:1.21391        9:0.58796        10:0.284058       11:0.0923906      12:0.376812       13:0.218551       14:0.570435       15:0.282179       16:0.362899       17:0.179574       18:15             19:8.49565        20:0.907413       21:0.0474841      22:0.184597       23:0.0377504      24:0.411088       
0 1:9.87713        2:1.20063        3:5.72877        4:0.492697       5:0.0611492      6:0.628571       7:0.114286       8:1.74286        9:0.142857       10:0.371429       11:0.0857143      12:0.985714       13:0.5            14:2.65714        15:0.371428       16:1.04286        17:0.0428572      18:2              19:7.48571        20:0.816162       21:0.0296563      22:0.154215       23:0.0161553      24:0.698888       
1 1:10.2217        2:2.47642        3:3.98866        4:0.121298       5:0.0193869      6:0.302326       7:0.128205       8:1.2366         9:0.648164       10:0.254803       11:0.122958       12:0.312437       13:0.236948       14:0.420121       15:0.439978       16:0.330131       17:0.241127       18:46             19:21.2093        20:0.835767       21:0.06802        22:0.517412       23:0.0871505      24:3.34053e+08    
0 1:0.184093       2:0.696999       3:0.81741        4:0.522175       5:0.0014964      6:0.347826       7:0              8:1.3913         9:0              10:0.26087        11:0              12:0.478261       13:0              14:0.195652       15:0.0217391      16:0.456522       17:0.0217391      18:2              19:1.95652        20:0.889153       21:0.0125568      22:0.222689       23:0.00299198     24:0.0694853      
1 1:8.02322        2:2.51987        3:3.66073        4:0.283854       5:0.0130208      6:0.5625         7:0.1875         8:2.375          9:1              10:0.1875         11:0.0625         12:0.75           13:0.1875         14:0.6875         15:0.5            16:0.25           17:0.125          18:2              19:1.875          20:0.842623       21:0.042623       22:0.659701       23:0.0420537      24:0.536062       
0 1:4.40019        2:1.35699        3:0.515175       4:0.49519        5:0.00357558     6:0.277778       7:0.0555556      8:0.888889       9:0              10:0.0555556      11:0.0555556      12:0.416667       13:0.0277778      14:0.388889       15:0.0555556      16:0.25           17:0.138889       18:2              19:1.77778        20:0.751705       21:0.0164109      22:0.359772       23:0.0049336      24:0.679628       
0 1:4.588          2:1.42885        3:1.24346        4:0.24779        5:0.0140924      6:0.0909091      7:0.0406558      8:0.436364       9:0.0363636      10:0.0545455      11:0.0181818      12:0.175758       13:0.0503432      14:0.290909       15:0.0492366      16:0.109091       17:0.0363636      18:10             19:4.15152        20:0.77291        21:0.0502713      22:0.370966       23:0.0190475      24:1.16806        
